"Symbol"	"Control"	"Control.1"	"Control.2"	"Control.3"	"Control.4"	"Control.5"	"Control.6"	"Control.7"	"Control.8"	"Control.9"	"Control.10"	"D0_moderately"	"D0_moderately.1"	"D0_moderately.2"	"D0_moderately.3"	"D0_moderately.4"	"D0_moderately.5"	"D0_moderately.6"	"D0_moderately.7"	"D0_moderately.8"	"D0_moderately.9"	"D0_moderately.10"	"D0_moderately.11"	"D0_moderately.12"	"D0_moderately.13"	"D0_moderately.14"	"D0_moderately.15"	"D0_moderately.16"	"D0_Severe"	"D0_Severe.1"	"D0_Severe.2"	"D0_Severe.3"	"D0_Severe.4"	"D0_Severe.5"	"D0_Severe.6"	"D0_Severe.7"	"D0_Severe.8"	"D0_Severe.9"	"D0_Severe.10"	"D0_Severe.11"	"D30_moderately"	"D30_moderately.1"	"D30_moderately.2"	"D30_moderately.3"	"D30_moderately.4"	"D30_moderately.5"	"D30_moderately.6"	"D30_moderately.7"	"D30_Severe"	"D30_Severe.1"	"D30_Severe.2"	"D30_Severe.3"	"D30_Severe.4"	"D30_Severe.5"	"D30_Severe.6"	"D7_moderately"	"D7_moderately.1"	"D7_moderately.2"	"D7_moderately.3"	"D7_moderately.4"	"D7_moderately.5"	"D7_moderately.6"	"D7_moderately.7"	"D7_Severe"	"D7_Severe.1"	"D7_Severe.2"	"D7_Severe.3"	"D7_Severe.4"	"D7_Severe.5"	"D7_Severe.6"	"D7_Severe.7"	"D7_Severe.8"
"P07737"	12.43609483	12.69346659	12.68376751	12.27406854	12.39504577	12.8364874	12.74842087	12.05322817	11.61042603	11.38497828	12.07394111	11.82502704	12.27594489	12.09883551	12.07605469	12.38546023	12.03820261	11.98496585	12.25817023	12.21717365	12.66663413	12.21845676	12.62278074	11.99293455	12.45203391	12.3037702	11.76694	12.37409987	11.500249	12.07614023	11.74386268	12.14132025	11.25314937	12.13184183	11.24100667	12.3791323	12.46254892	12.51132002	11.48277179	11.84989738	12.68499812	12.43491528	11.96547342	11.41174794	12.27558448	12.71329115	12.56211855	12.50705274	12.95100791	12.50987218	11.88751562	12.84310709	12.67548631	11.83358906	12.58576682	12.3419905	12.05223907	12.16546746	12.14416485	12.40960971	12.38808414	12.32317071	12.68732054	11.97323266	11.84401135	12.55549715	12.56836183	12.06467724	12.76003147	12.24469883	12.5039412	12.05917797
"P12429"	11.09222498	11.60394907	9.89107853	11.0026795	10.35740694	10.29067676	10.04690612	9.799127399	10.23295933	10.46344114	10.32615757	11.16816625	10.93229238	11.23876972	13.02174054	11.45689695	11.57249699	11.21354074	11.03134034	12.22624815	11.74184039	12.53107389	10.98199894	13.45436778	13.33425001	11.95797444	11.80330459	11.96031381	11.23986843	10.01805619	11.32204236	11.85489847	9.987085488	11.25606723	10.3037269	12.22875233	10.60237743	11.64040229	12.14245001	10.42645546	10.83550338	11.24812691	10.80393337	10.31409283	11.45374018	10.38858749	10.26772232	9.805137928	9.908107364	10.92108832	9.289111076	10.85809923	10.27557513	10.7154277	10.3738654	11.28132821	11.2736532	11.13135381	12.65933753	11.94137614	11.267609	11.0323351	13.08896742	11.06086103	11.51735343	11.61655043	12.00763185	11.64605669	11.02369822	11.59432878	11.12386183	11.36156427
"Q99798"	10.35081746	10.29737418	10.08977169	10.13799844	9.895819902	10.19971331	10.15856943	10.27490374	10.60425899	10.57903154	10.66491752	10.32910955	10.19612415	10.09144855	9.931991944	10.44341902	10.22989766	10.07415136	10.11685391	10.07423589	10.02366492	9.893113821	10.08905382	9.774075397	9.640707912	10.08677349	10.1572678	9.913978396	10.528916	10.08329591	9.930697895	10.14590273	9.869930751	10.25346001	10.07445257	10.12192994	10.14548543	10.2745557	10.14898204	10.28138818	9.957432652	9.946509926	10.09616697	10.5672956	10.16750006	9.995262585	10.24788918	10.02707212	9.983071831	10.2127587	10.29581677	10.1284433	10.01252103	10.61090732	9.946237942	9.958414325	10.34868835	10.35246205	9.951955663	10.13028971	10.27021226	10.15462834	9.97087661	9.895392685	10.15427139	10.09769862	9.766129973	10.1861502	10.189807	10.04778961	9.840058297	10.04825138
"P61981"	10.28109648	9.809498044	10.03690308	10.07201648	10.18904066	10.17225485	10.03255962	10.00782983	9.566084965	9.270408626	10.06875419	9.922500829	9.780163157	9.777188121	9.989421716	10.0362619	9.504502172	9.542828246	10.02879802	10.08354489	10.49473272	9.964913385	10.26212319	9.739009311	9.968967639	10.24778429	9.193762256	10.31154423	8.845491141	9.878832713	9.80029404	10.06635002	8.830320096	9.705607097	9.01271352	9.984730909	10.33718774	9.909164202	9.633070222	9.858681307	9.994768669	10.08776308	9.214587756	9.035846052	9.827657213	10.13401479	9.784439913	10.08097026	10.67729766	10.38077671	9.918148379	10.34025525	10.00862745	9.552078587	10.41672881	9.963081863	9.764895105	9.303419871	9.570086677	9.940924569	9.870750476	9.869943817	9.517840839	10.51624304	9.850114957	10.59313691	9.838283225	10.44471437	10.53618462	10.32307443	10.54979681	9.829341531
"Q9UJU6"	10.96796157	10.75471478	11.24573875	11.15328389	10.96635509	11.20117057	11.25892932	10.48010678	10.31761797	10.37689164	10.58967831	10.40609346	10.6697073	10.36777282	10.25483322	10.9175778	11.11667828	10.54809431	10.77282202	10.5460682	10.75293338	10.75040691	10.9947845	10.47759821	10.60842951	10.86174825	10.68083029	10.84910892	11.30909534	10.49896165	10.65584595	10.66813728	11.4647086	10.6411093	10.96417012	10.67631974	10.73440829	10.97436087	10.43559792	10.54007015	11.00076296	10.54677399	10.54977389	10.82635971	10.83304515	11.00233709	11.09325448	10.92773657	11.25753755	11.24181789	10.60094206	11.14455821	10.94359866	10.74142195	11.1201664	10.97346681	11.17746697	10.76927872	10.57576318	10.94932574	10.91035932	10.72449152	10.58000969	10.58994386	10.679988	10.98125895	10.99811874	10.47928165	10.59940838	10.67368892	11.09873315	10.75088532
"P68104"	12.14479582	12.06979209	12.74795184	12.38623792	12.63467783	12.11255029	12.27024526	11.23280666	11.37613446	11.29779216	11.09551458	12.3981434	11.81387311	12.62091291	11.68012891	12.1612034	11.6974949	11.53164734	12.06434779	12.4563505	12.13365436	11.99661551	12.51987716	11.76229842	11.82718161	12.28725375	12.28303358	12.22048647	11.25948122	11.7362794	11.86932607	12.29082594	11.20852484	12.12066696	11.7390758	12.49882236	12.05628515	12.17043723	12.17075797	11.62186354	12.52016482	12.74818414	11.76565913	11.73883629	12.57385574	12.12581676	13.10215326	12.81734051	11.82197118	11.98831804	12.61751645	12.47228993	12.0176768	11.66975096	11.49959548	12.05848996	11.92763601	11.87738773	11.96167936	12.54291866	12.75967523	12.08564949	12.0393104	12.28948808	11.85593164	11.72273299	11.64181717	12.40641555	11.73000629	11.70628677	12.27441987	12.57255029
"Q14152"	10.08558702	9.396217167	9.982611558	9.243948988	9.850310138	9.918023793	9.607826253	9.173230655	9.085439612	9.796351863	8.97028904	9.795073973	9.775313156	9.648119713	9.640985908	9.800770171	9.858993193	9.942407277	9.486463613	10.08342715	10.02512925	9.712947122	10.09663107	9.974011674	9.480574576	9.950896409	10.09372573	10.06736532	10.34739588	9.434687415	9.709584546	9.673559618	9.894631219	9.759758498	10.38030764	9.659721643	9.748300255	9.428308724	9.670674602	9.25787038	9.830761776	9.718747441	10.13520521	9.582917643	10.17526238	9.845447997	9.881270876	9.897063711	9.46101464	9.809402696	9.719956391	9.784161765	9.716366297	9.75920176	9.554657286	9.481562366	10.13401922	9.90979642	9.327717089	9.935935972	9.919957671	9.754330414	9.600952222	9.777358194	9.698963792	9.54574242	10.04296862	9.82939594	9.467818876	9.450328973	9.98383064	9.729487344
"P07195"	12.48869224	12.50385922	12.6532433	12.71537676	12.13066356	12.87004143	12.7724232	11.68698287	11.61051246	11.28801605	12.22427497	11.85295599	12.12365222	11.81612624	11.30434526	12.3560069	11.90757451	11.54094296	12.04291635	11.95016928	12.25775677	11.90758281	12.27848132	11.67131826	11.84482178	12.17299774	11.38162914	12.19557856	10.87877774	11.81173148	12.00704848	11.87527448	10.86919043	11.8167225	10.88482437	12.11665763	11.83295842	12.23943667	11.0276861	11.66559544	12.1545709	12.29703123	11.93646995	11.19875814	12.15556222	12.72355184	12.42837091	12.57307177	12.54992892	12.40263544	11.41096924	12.48593224	12.03082733	11.34553169	12.25842815	12.19607547	11.89251514	12.13160686	12.01963429	12.58579496	12.17660733	12.27661445	11.84824063	12.01539428	11.94475616	12.03846385	11.69045707	11.76755276	12.4331161	11.92498194	12.31406485	11.82787025
"Q9NYU2"	9.744810243	9.975366926	9.704985593	9.973112349	9.676781022	9.773184056	9.747158301	9.966509895	9.927366677	9.586018611	10.03711939	9.956553846	9.758380577	10.13929047	10.09277193	9.973098458	10.16832092	9.95954979	10.10157082	9.862346568	9.620637455	9.896001992	10.11620083	9.536582438	9.927784741	10.04005563	10.10286377	9.75410008	9.730435396	10.04585975	9.849602007	10.16482886	9.781880337	10.13018164	9.637930117	10.1196906	9.674053399	9.974382068	10.00286917	9.743769621	9.794145037	9.647525159	9.917429171	10.49978325	9.830002958	9.73290635	10.12162545	9.903617338	9.874900896	9.547541312	9.69603941	9.768246523	10.26099509	10.00976892	9.723986736	10.3712518	10.13666207	10.24102104	9.958822337	9.801232657	10.13100849	9.902903007	9.780674083	9.817222537	9.886548684	9.7443759	9.881358704	9.783296977	10.14630543	9.863034567	9.967578483	10.1131608
"P50395"	11.54837654	11.91930498	11.93941553	11.78189649	11.64784287	12.02574568	11.96027826	11.14299504	10.99113902	10.91877525	11.35772354	11.22957804	11.94920257	11.36132522	11.94752398	11.75660455	11.62924768	11.41420075	11.38770011	11.7811723	11.97741745	11.8480421	11.60964993	11.976633	11.97910691	11.89210876	11.26366463	11.91115728	11.14014282	11.10111335	11.28109743	11.7052136	11.16157325	11.47225262	10.83831021	11.94776913	11.48966964	12.10792411	11.27230353	11.7002143	11.90969513	11.69107152	11.36958645	11.02807207	11.75451752	12.06055251	11.74834601	11.88224197	12.06846636	11.85437613	11.23916054	12.19753971	11.72747836	11.23677248	11.39112729	11.67455441	11.54058147	11.52644051	11.49227822	11.89572426	11.60690728	11.53319255	11.77378396	11.55317516	11.31174968	11.58462622	12.08373013	11.44673413	11.59734024	11.60485731	11.72757327	11.54925178
"Q14764"	10.33542397	10.22678729	10.42314508	10.09785349	10.10621233	10.10715388	10.20131864	9.722499443	9.757811777	10.13765464	9.795018287	10.09311979	10.0225761	10.11417411	10.45696906	10.16155724	10.35503286	10.51018575	9.912906339	10.41483841	9.948948398	10.69695703	10.24601694	10.91740483	10.78804022	10.34033063	10.1691544	10.29390832	10.47870001	9.708044645	9.90255146	10.52714444	10.32895464	10.02351242	10.54892034	10.18580488	9.76327461	10.11941322	10.23061962	9.981816396	10.40652085	10.27898882	10.55149712	10.68754177	10.17363202	10.19979518	10.05090867	10.15829818	10.1913445	10.38011076	9.804314722	10.38733257	10.11120804	10.7362351	9.874224436	10.30229588	10.40061556	10.39086521	10.25757455	10.5130025	10.2127814	10.04891137	10.84865987	9.978233174	9.918638909	10.1924831	10.2423074	10.14448075	9.775514339	9.945706268	10.11011711	10.38534484
"Q5SSJ5"	11.17475064	10.85472259	11.22123626	11.36404992	11.29850181	10.25325959	10.22928061	10.18938779	11.38467752	11.58927958	10.30998866	10.58501073	11.22405878	11.0020805	10.65722606	11.28335693	11.41387704	11.06313593	10.39078089	11.45237139	10.71146823	10.65908944	10.70326328	10.90904141	10.35794118	10.88417484	11.455666	10.52590303	11.4472772	10.81650246	10.6314351	10.76344225	10.32004179	10.83705542	10.96011774	10.27418685	9.974742483	10.57633705	11.04919428	10.50434133	10.95033766	10.68597774	11.85908844	10.80874332	11.43904964	10.54405861	11.67098616	11.62369353	9.788098085	10.15386776	11.4190707	10.9145217	11.10195421	10.74172286	10.11952081	10.63315859	11.55545456	11.10804418	11.27067938	11.32844558	11.2999936	10.67314387	11.12745787	10.70303524	10.87313521	9.984661087	10.48571936	10.43173485	10.0905701	10.36936517	10.29380415	11.1177381
"P02549"	8.152226021	8.074782754	8.041037606	7.968539587	7.741562057	7.62286911	7.923690624	7.591563263	7.906666405	8.174599422	8.232263278	8.201527672	8.041003127	7.968032784	8.222527523	8.056846355	8.16875738	8.565587978	8.278043903	7.976367897	8.023598722	8.025518647	8.446715749	8.498254769	8.012689605	8.164243232	8.203047276	8.021986108	8.339595959	7.812746659	7.898255304	7.928408019	8.74980846	7.842009313	8.243110272	8.05777482	7.667383714	7.871615389	8.459128635	8.577576012	7.998583907	8.041554294	8.258864472	8.163152058	8.055426656	7.990262698	7.921273619	7.397295789	7.979023523	7.870649042	7.92959559	8.142972709	7.890271534	8.806993802	7.853589401	8.00600713	8.215329298	8.404968047	9.177732227	8.386694959	7.591352101	8.09690361	8.276938578	7.913132951	8.252866879	8.064130476	8.187043314	7.870698298	7.863645569	8.216474516	7.967592134	8.32833248
"P35232"	11.2110178	11.03290076	11.41862396	11.53030323	11.16138525	11.35502411	11.44397805	12.05268143	11.49571109	11.66723345	11.93918195	11.01294602	11.21124709	11.18633362	10.90925855	10.98053146	11.08922329	11.37627858	11.32774743	11.08756411	11.02362654	10.93809439	11.4341412	10.85369358	10.88312668	11.31137835	10.86601352	11.0520951	11.38997402	10.92978916	10.85722882	11.17502506	11.33830355	10.88745823	11.5166211	11.29751935	10.99341471	10.98928526	11.30958428	11.13263123	11.29050784	11.34806188	11.35845641	11.28252487	10.99569905	11.43562756	11.10626373	11.34449436	11.40231658	11.47242272	11.01136564	11.34388802	10.95632718	10.95780486	10.82270753	11.5713819	11.02215495	11.43689816	11.19755353	11.06226288	11.00494952	11.09969835	10.95288706	10.96887171	11.03130564	11.24483564	11.20116706	11.03399333	10.86242336	10.84851684	11.31819232	11.47426746
"O95810"	10.19417897	11.05909399	10.44126747	11.14509553	10.40931648	10.65423257	10.5492297	10.11099809	11.34351719	10.41943839	11.3546066	11.14537178	11.11834346	10.8727102	10.37104116	11.07588634	10.43221211	9.971577054	11.39873646	10.56790291	11.41878704	10.553439	10.60000568	9.728257156	9.74322617	10.7387931	10.13898434	10.95602685	9.993865575	11.69896998	10.88277972	10.46045213	11.28145549	11.22064064	10.36142233	10.27294502	11.33676981	10.62204182	10.27080692	10.99378185	9.817668515	10.13436794	10.03067276	9.769859202	10.33997144	10.19650794	10.86597744	10.38481552	10.48326134	10.45610432	10.97463072	10.16615975	10.80271337	10.30144577	11.64949689	10.93654277	10.30977059	10.92654298	10.36941516	10.30558121	10.86135158	10.61050149	10.14639578	11.16558555	11.03206924	11.48089012	10.17509534	10.46604193	11.52950541	11.48259149	11.2062415	10.43553729
"O75874"	10.33041883	10.21643156	10.37195551	9.774656923	10.28840816	10.60792302	10.38029162	9.878170846	9.559355842	9.910496289	10.07513497	10.27056327	10.04852199	10.09753802	10.33821393	10.53801431	10.57526576	10.17861705	10.01784356	10.58349268	10.57715776	10.46757586	10.19248674	10.74708757	10.38609173	10.31645991	9.886325375	10.35138688	9.862288881	9.84606426	10.07789165	10.63089449	9.495090884	10.12333658	9.39382118	10.42241689	10.37303721	10.53932543	10.16226627	9.979750861	10.49410283	9.683171162	9.935887219	9.458767399	10.4481451	10.27956031	10.3432904	10.5202169	10.66666071	10.5895737	10.01377004	10.58690498	10.37890213	10.15326954	9.998854532	10.23112509	10.66782842	10.07566351	10.12897675	10.31910397	10.32177544	10.26964935	10.29810441	10.58498194	10.06624543	10.47917029	10.12162535	10.59896257	10.28736021	10.33946596	10.06338514	10.23143613
"P06748"	13.20098503	12.82247728	13.05359208	12.49207856	12.86504403	13.23694606	13.24378383	13.06279553	12.07483138	12.08953078	12.22197991	11.56085364	12.26030456	11.95984714	12.11988577	11.90600113	12.16598978	12.74765139	11.24427066	12.18240799	11.95505147	11.9313992	12.6070565	11.81529638	11.80913926	12.73462139	12.65065043	11.97110531	10.93508338	10.84577536	12.30605268	12.0028522	11.52648234	11.49925211	12.36184596	11.88357929	11.39466555	12.2966358	11.94287764	11.45297689	13.34383228	12.60430562	13.167538	12.40450114	12.45600632	13.48705001	12.59570778	12.99856378	12.98716349	12.90802744	11.86900768	13.32773556	12.52292965	12.37720743	11.61217894	11.68011582	12.69187346	12.04732652	12.11045311	12.82674161	12.28607475	12.728254	12.05115123	12.44781167	12.25452312	11.88368347	11.91058941	12.21422031	11.1758802	11.44359488	11.86496598	12.43125782
"Q9BSJ8"	10.60006849	10.56995919	10.79247512	10.84714945	10.86057741	10.43542566	10.5053781	10.67243247	11.1022048	11.16289627	10.97035243	10.94924392	10.72268689	10.82830438	10.19275502	10.72669124	10.77829139	10.94705812	10.82760189	10.72032226	10.58018759	10.37932807	10.61999254	10.06934801	10.17320991	10.54125027	10.59710118	10.5035804	11.03529957	10.99895416	10.74849287	10.43358124	10.74768666	10.69072481	10.46214016	10.38158101	10.47283624	10.46928373	10.5934382	10.56257498	10.53941516	10.3393693	10.68208176	10.8551339	10.86477153	10.53224172	10.85995921	11.05502396	10.33465952	10.36990296	10.79977273	10.49526662	10.86622525	10.57683817	10.68346032	10.56276067	11.03950886	10.76241473	10.6826545	10.69109643	10.91597253	10.65572454	10.47449829	10.53682527	10.68949628	10.32341501	10.67246917	10.49088315	10.71247339	10.69705877	10.51471604	10.66260164
"Q8WUM4"	10.65382856	10.42943788	10.65030364	10.29382338	10.35174093	10.85434537	10.746401	10.58540664	10.14549375	9.989169092	10.23181997	10.30584173	10.2147176	10.25479412	10.30478443	10.6444859	10.49820597	10.38694212	10.12984166	10.47846183	10.5368286	10.45798919	10.55483514	10.05330051	10.30849592	10.47777844	10.22865131	10.56361731	10.64905607	10.0322909	10.36401036	10.56023771	10.53478674	10.15234735	9.811154162	10.37439809	10.71388051	10.59689241	10.23343053	10.11158241	10.9481719	10.25359087	10.88719406	9.907480331	10.40557047	10.88836467	10.71943081	10.79770768	10.61580379	10.71935477	10.04760699	10.79055536	10.59186719	9.988024097	10.35397547	10.38966169	10.8094617	10.35681257	10.51072958	10.39232052	10.58505689	10.6856272	10.37356167	10.27239897	10.41493527	10.5972313	10.15470798	10.43624814	10.17891806	10.50935928	10.34108822	10.40318265
"P23246"	11.78117851	11.47919124	11.86539173	11.30719023	12.00971121	11.22521897	11.28567618	10.61191435	11.54774125	10.8782599	10.76532782	11.67389874	11.59351693	11.83534541	11.17022778	11.76938077	11.24049062	11.52973123	11.05187154	11.94427437	11.46984656	11.64768075	11.41487432	11.34987146	11.70610992	11.88220724	11.59998929	11.43906138	10.71700795	11.18131594	11.40737232	11.67248838	11.19991145	11.49805948	11.43201168	11.0622039	11.09181565	11.42896888	11.52910492	11.01717306	11.25395874	11.90977259	11.39752064	11.00004781	11.99621053	11.34663819	11.85166404	12.17999892	11.28009683	11.46031514	11.87591669	11.46317088	11.86770612	11.36328899	10.86291849	11.10306658	11.42491906	11.13566034	11.65487867	11.76340544	12.0178936	11.33923089	11.69570946	11.80800782	11.45657821	10.94296165	11.09352407	11.70791837	10.67263332	11.08469622	11.01124926	11.86776936
"Q15233"	11.87718092	11.50910547	11.77213355	11.60456585	11.83793919	11.39117198	11.55862801	10.94554559	11.30697205	11.12099877	10.73406807	11.35714908	11.23396817	11.55996681	11.22846133	11.44655217	11.53680694	11.24504478	10.82616861	11.78475788	11.24877759	11.39102924	11.57525656	11.40485451	11.21381422	11.7431247	11.60313548	11.27695802	10.89023699	10.77420992	11.36579089	11.39624508	11.31853061	11.32207021	11.9715778	11.06316604	11.21071297	11.54355394	11.59111995	11.01046564	11.65092306	11.31810809	11.52061333	11.05887762	11.80948944	11.50457851	11.86743302	11.90113227	11.41325382	11.34919307	11.80517555	11.55414982	11.42933138	10.4330854	10.60240904	10.84809797	11.85041093	11.27833808	11.46977088	11.70095766	11.63695146	11.36373439	11.59442649	11.52612565	11.46555186	11.0278548	11.06937288	11.4366217	10.41394572	10.86814964	11.411168	11.73576417
"P61158"	11.89080489	11.82343301	11.7701788	11.89256038	11.9003804	11.92890082	11.68132489	11.56778472	11.1706197	10.96977856	11.43966443	11.34453915	11.41564314	11.5943629	11.45530161	11.75569337	11.24051028	11.30795991	11.78030168	11.7311902	11.89459725	11.56397091	11.89554971	11.37834677	11.93817835	11.53150209	11.32191189	11.50886688	11.06516028	12.04515941	11.23986716	11.67556541	11.70205526	11.72092861	11.22214671	11.7685077	11.47736246	11.69088604	11.1957214	11.35493271	11.8451712	11.88038592	11.20542304	11.01035416	11.76762148	11.69569303	11.89075021	11.64859902	11.90609694	10.98975521	11.45516882	11.60141491	11.5236121	11.16266875	11.7155724	11.67955919	11.23590062	11.39552208	11.53102817	11.4308054	11.68665715	11.52354572	12.19920442	11.37632406	11.33415006	11.72692289	11.59340453	11.18758515	11.37771675	11.45695062	11.74207968	11.37790889
