"Control"	"Control.1"	"Control.2"	"Control.3"	"Control.4"	"Control.5"	"Control.6"	"Control.7"	"Control.8"	"Control.9"	"Control.10"	"D0_moderately"	"D0_moderately.1"	"D0_moderately.2"	"D0_moderately.3"	"D0_moderately.4"	"D0_moderately.5"	"D0_moderately.6"	"D0_moderately.7"	"D0_moderately.8"	"D0_moderately.9"	"D0_moderately.10"	"D0_moderately.11"	"D0_moderately.12"	"D0_moderately.13"	"D0_moderately.14"	"D0_moderately.15"	"D0_moderately.16"	"D0_Severe"	"D0_Severe.1"	"D0_Severe.2"	"D0_Severe.3"	"D0_Severe.4"	"D0_Severe.5"	"D0_Severe.6"	"D0_Severe.7"	"D0_Severe.8"	"D0_Severe.9"	"D0_Severe.10"	"D0_Severe.11"	"D30_moderately"	"D30_moderately.1"	"D30_moderately.2"	"D30_moderately.3"	"D30_moderately.4"	"D30_moderately.5"	"D30_moderately.6"	"D30_moderately.7"	"D30_Severe"	"D30_Severe.1"	"D30_Severe.2"	"D30_Severe.3"	"D30_Severe.4"	"D30_Severe.5"	"D30_Severe.6"	"D7_moderately"	"D7_moderately.1"	"D7_moderately.2"	"D7_moderately.3"	"D7_moderately.4"	"D7_moderately.5"	"D7_moderately.6"	"D7_moderately.7"	"D7_Severe"	"D7_Severe.1"	"D7_Severe.2"	"D7_Severe.3"	"D7_Severe.4"	"D7_Severe.5"	"D7_Severe.6"	"D7_Severe.7"	"D7_Severe.8"	"GIS"	"GIS.1"	"GIS.2"	"GIS.3"	"GIS.4"	"GIS.5"	"GIS.6"	"GIS.7"	"GIS.8"	"GIS.9"	"GIS.10"	"GIS.11"	"GIS.12"	"GIS.13"	"GIS.14"
"P10599"	9.52753160880718	9.76582932399797	9.60694150036229	8.8282515668071	9.38991806679854	9.94607719363241	9.83155860006764	8.41604121978268	8.63460930626391	8.10726557658191	8.83792526886457	8.86574040845583	9.44376166116558	8.76760718535035	9.81052652979287	9.45378251237138	8.71249781382282	9.02762442435471	8.76720001961403	9.40746853295295	9.36624239139127	9.57643933872698	9.86272131669456	9.36063261523373	9.96091667620106	9.75056704667595	8.53074587847706	9.52645282423896	8.12955242537744	8.63531197359715	8.71501602865044	9.45463313440541	8.79178449720033	9.06286960007031	8.37248439727818	9.36767168512902	9.78217611365014	9.69628114386015	8.49989857295667	8.51225134681171	9.63945171362509	9.80379235234492	8.8089148456138	8.07740729936972	9.20465359848272	9.47042638775733	9.24612647762719	9.7794079954663	10.2441424430914	9.67721646564932	8.80840836343145	10.1023193124527	9.45821704046698	9.2205840014443	9.80780744125052	8.69820485675038	8.92829507375564	8.93293389862835	9.37996607450861	9.71160464780954	8.49054090355868	9.13418783347749	9.67427685090104	9.49657449337792	9.16816523624886	9.80885861126308	9.29452620103981	9.4080782095638	9.40480257589045	9.56103548361617	9.34052622909026	9.60300638554867	9.25962587590032	9.50358376398399	9.14529900907537	9.42131089411973	9.24770529034566	9.48063536074354	9.66404785227494	9.83013764719669	9.74898953880024	9.27794819624138	9.49068295822304	9.24430761032201	9.02040347586011	9.49254609226582	9.35385354604349
"P62899"	9.25522948578047	9.08464300690847	9.64241012030447	9.78306813587125	10.1832083999317	8.70474878287452	8.54262521157443	8.2718236603823	9.43439682087189	9.52470705779711	8.46267765358447	9.86682699730984	9.46407590643304	9.54382838105358	9.02813747083547	9.35940897718648	9.40289469169084	9.31256828418254	8.96430224876961	9.78663464185043	9.33536321779002	9.05545031003063	9.13401737883882	8.48520796669456	8.55916294790839	9.06457713569618	9.95489444987823	8.80756207636899	9.46913352767954	8.9219512822213	9.05415601193341	9.22116444462295	9.56558350668163	9.54689223420052	9.58794750727185	8.56033849790181	8.49414536187822	8.73763525126972	9.01373070332744	8.94026364668199	8.37803296449209	8.74129173702317	8.85229462794707	8.42134515921082	9.90238937118525	9.06274258726537	10.1675075767419	9.96494368933394	8.23374411946888	8.96082799692354	10.0276552763687	8.58951803659907	9.75078206974334	9.41706611721589	8.74182750917826	8.97957040285434	9.43489128530403	8.60756846801402	9.13657020244125	9.09429241105572	9.87034194491853	8.84359294490356	8.98264534105798	9.7525563725478	9.54639504010178	8.47779315869397	9.0142700200974	9.6085215252205	8.32143773525145	8.96566805451016	9.03069807907312	9.8367023736069	9.41122341190454	9.03116505303023	9.04813833785873	9.12136245260299	9.30547096001022	8.87904855292944	9.27867080387204	9.16847300323277	9.45270134329881	9.04776487353728	9.74583920506659	9.44554180102507	9.37716069507004	9.27961490155657	9.19853748136951
"Q14203"	6.89812145355209	6.97235551810154	7.13039592382674	6.52593823044733	7.09256315481277	7.38914502525635	7.00949028567083	7.41770980664896	7.02883736732433	7.18087118804675	7.32194385946605	6.8760350029486	7.25965394141696	7.06755714023126	6.68597870165036	6.79465432363994	6.20544614788786	6.66668712320627	7.16909303797485	6.48361724808039	6.73215617427434	7.0583188104462	7.14593301193131	7.06555833469979	6.9560376305877	7.10660206415925	6.62545326772784	7.23296348392326	6.56922069342564	7.25337207061529	7.20500074998759	6.89596152016536	7.06489031156191	7.09049686689574	7.35002477202716	7.05604062586588	7.31810890858623	7.07480032243065	6.87331996527478	6.70629903050298	7.00633292006749	7.51098078139841	6.93572321023986	7.98836399461994	6.89251490539298	7.14717015752655	6.86066808313789	7.10583190124602	7.59121971817084	7.48439873787332	6.80497160416393	7.23712806535055	6.48044657924542	7.528315700365	7.6894652788537	7.21948852947109	6.84861257272508	7.08387771607625	6.84242295232466	7.03859960634947	6.90526542140407	6.86424219504727	7.13765198087119	7.01308303451242	6.77988794001075	7.45281424432432	7.40881008604103	6.97285631382598	7.19159331421503	7.07392932411923	7.22123903560045	6.89958859968698	6.97644582180098	7.1454420814467	7.08210234182867	7.08748934495783	7.12301709543118	7.33252604664736	7.15335237929483	7.25816111794576	7.05711019777411	7.11700459162175	6.72872977708787	7.04372316664529	6.90614631576308	7.20130279132753	7.04380806754319
"Q92888"	8.3582094883524	8.37388843079766	8.77787401415483	8.28536631021426	8.52075016362729	7.86590422482496	8.72374800765028	7.80570994501926	8.03030537401817	8.07491992951528	7.63423661090015	8.46053199242448	8.36020014574244	8.58360228131497	8.43985396331755	8.38805598026816	8.15018772537979	7.96300925920445	8.01309724598214	8.60162538747227	8.32723847735595	8.95345438385081	8.44382458139828	8.61389172407698	8.78733509211722	8.67152355087704	8.63305401512079	8.47044505963924	8.75154709110686	7.93889389352899	7.95920146143842	8.26287497873234	8.27640765586088	8.2295170902644	8.55617907589971	8.4064622384978	8.10348003428578	8.04909685806831	8.60245240023572	8.20080751675611	8.5153928686583	9.09654744716735	9.3210411620186	8.54716740062544	8.72691326392056	8.46035616633752	8.82221208144052	9.12193459382464	8.00959875316315	8.29615560753568	8.23182573226286	8.46730392203441	8.46630694212974	8.16154135375154	7.92987792210125	8.42412389938439	8.41411817658379	8.90729302621982	8.57653199755929	8.70731649507025	8.88707682859654	8.38206940415643	8.72375330485801	8.09420443685129	7.97104380660371	8.43073497039738	8.06947031698908	8.4440090318506	7.81656904157867	7.97784662755819	8.35058957348358	8.39098515613523	8.86274805848193	8.20644796555868	8.41725333367394	8.43681491102486	8.34926165472699	8.15365782810236	8.67892976937516	8.7330553576357	8.25165694219611	8.54959211404818	8.38369238974726	8.46834215372823	8.69506826677286	8.38797426483571	8.40516534649135
"O75489"	8.05787396051282	8.17595019148969	8.02658275798708	8.00472930277977	8.04795393145668	8.10883573832059	8.25833876337536	8.74272848291567	7.99713420158226	8.54549980769216	8.55108063485285	8.06407522768875	8.07268187397826	8.07128977427632	8.00168729615428	8.20121745615977	8.32517280053732	8.30172435078232	8.07977020113603	8.07839634496838	7.92841169726692	7.92056168772864	8.38903057366194	7.94372912311403	7.98566940554407	7.67554091556182	8.05732725567707	7.84653830005456	8.32314039346126	7.7993014173425	7.8684437363696	8.18165077219643	8.18646980006545	8.21374185799498	8.07665252724535	8.02369951534687	8.00693481638096	8.09047146777296	8.12537535874571	8.34613704021547	8.1611567270868	7.8747448404626	8.18810755513107	8.25465083388772	7.92265593059752	7.88346172804438	8.06205264772713	8.02975150261953	8.112892282127	8.08858827352407	8.33171153209921	8.44823634958849	8.45719532180753	8.63556140018307	8.08270957608807	8.08909056393328	8.50533440913446	8.14355443266114	8.05510892162181	8.12530889148407	8.26332236758188	8.24187316807362	7.9235010023005	8.01525202892224	8.56077766579725	8.1405391703352	8.16321349098143	8.33561717455192	7.73120659475885	7.99757437218433	8.12111850224005	8.3733261483731	8.13066682410482	8.18301617239595	8.23251785369135	8.20016876447798	7.92775514391446	7.980431539184	7.74396674339691	7.83437512262623	8.07971739130422	8.08106649530263	8.11706432452798	7.92673179788915	8.00056285622958	7.96183337412754	8.11787814260174
"Q13561"	7.98030159560153	8.16868935867422	8.2786536692981	7.98781645290889	7.74713148947699	7.76603554632881	8.30879591788817	8.02102679784538	7.89728017628585	7.57037923586562	8.02865744431327	7.83406655404264	8.26803361772986	8.08739152224006	7.62496255669493	8.26924677864619	8.15325037803389	8.30393479285054	8.183880013067	7.88539929957553	7.70020336602943	8.05364102526084	8.3925191245654	7.473553130364	7.76786135718809	8.10117938712069	7.42093953231106	8.08207908878647	7.55421252800798	8.0552152960406	7.52994459428756	7.97045645512916	7.70447558926511	7.97981625226332	7.20135306927644	7.5972579125131	7.88736465104801	8.24942507079814	7.92603760779689	8.28272046363356	7.96115941092866	7.87188040767818	8.0587406968335	8.25299632126872	7.71374403813048	8.40125835302081	8.20375310727216	8.30690646195873	8.32236305226759	8.13481676615813	7.7700689782003	8.35531065287794	8.0643470709095	8.4168058827503	8.11823659431824	8.15364128058873	8.27326274757967	7.81177330079774	7.95750651998005	8.14106285417054	7.84831036473503	8.15737657136557	7.74478156808032	7.6622737902733	7.56900986655502	8.29737514258961	7.83918839476576	7.69776375234804	8.14650635872668	7.85645638808476	7.76361746677167	7.96666617901341	7.93536123711801	8.01170298432348	8.06734521681117	8.1283444220989	7.68295546225151	8.00518222882748	7.88726206743342	7.69349514182261	7.81059924844517	7.65017713462032	7.88172007020774	8.18181344181242	7.97481639455235	8.22340640196789	8.03376227856014
"P50225"	9.66516641342371	9.34528271617109	9.56835534016837	9.40129790105179	9.03100191787435	9.06621696435491	9.82262978445384	9.87749289110586	9.70880922890306	9.35262467178632	9.00393757360412	9.01893250931265	9.03028413023682	9.15326179754715	9.13495937693768	9.58706165491754	9.03525760500155	9.47885432736259	9.58137731025205	8.73775546648046	9.15569531876262	8.95185748084394	8.83571862739124	8.844484355898	8.74207153324437	9.36760404847523	9.00651276107008	9.24098548294596	8.94403265556466	8.95120458405366	9.0749544941186	8.85794240021035	8.29177650127722	9.40000274537894	8.64114929138515	9.21131680120188	8.75214021788263	8.83778113041822	8.64122627224066	8.77952787577512	8.91150143498503	9.61186256339356	8.73790423488034	8.97066121658317	8.97791382940599	9.03726216606048	9.3487214567171	9.80882080113041	9.67786806617051	9.13332107156247	9.02964892774102	9.36653601067456	8.83266675411482	9.23027899235196	9.47114621965019	9.43788154227431	8.95426769938247	9.72316432336126	9.51387412980585	8.98647414057732	8.88912843602428	9.0130532859957	9.70442913895048	9.37992209027739	8.77860146282506	9.99151527215149	8.83458594422178	9.14981126102344	9.73943328386998	9.163468852679	9.39062478025502	8.88957256259791	9.54492553931241	9.04789557767187	9.50543692315293	9.24164911162896	9.13845394233456	9.20796646159301	9.4125400394258	8.94837949164928	9.09635382194496	9.87125368972929	9.39980429882377	9.42179547796158	9.91806289798003	9.57755738699165	9.00816047726659
"Q86V81"	7.96436591889062	7.93998977575622	7.98125508834062	7.81641199689332	7.85467227998832	7.37908951609356	7.22782029250619	7.31093528520775	7.9264244524482	7.2970478313452	7.30814602571369	7.95010573683778	7.99943672347044	7.69220043024356	7.78721088660613	7.74985064679339	8.21274078629717	8.09273230108342	7.69420520181393	7.9320936271156	8.18051565842064	7.63714868380019	7.90012373115495	7.88297471414456	7.67040966592444	7.7776333993062	7.71200230433527	7.8552080287448	8.37385462296349	7.57880379158008	7.82298434164782	8.15114716707653	7.92569230792125	7.70408285391511	7.67299323114486	7.55451807511124	7.17986319037324	7.7709619460404	7.96310286735349	7.65397305224336	7.54797100361291	7.74856379888263	8.37436299741129	8.05545923435762	8.55247358588272	7.79363694580557	8.10792270425859	8.54235969415757	7.48058240854813	7.72263938305174	8.01877784066614	7.77244577416124	8.27640496214415	8.22332268204442	7.21130961524911	7.62991250445004	8.30867529582335	7.94390337836089	7.93181043294206	7.99326528651011	7.81955731249871	8.16060468618731	8.05595105759	7.78889766590353	7.80747814622865	7.27853219331795	7.42540632740259	7.88627195655036	7.47032192543966	7.9461871110683	7.51205445189991	7.91922832944192	8.1684211500727	7.74829359411442	7.76395208192905	7.81252893271224	7.77936488089945	7.5721916278084	7.64793746774924	7.45592408284685	7.76303970347684	8.11105104221295	7.87100838576226	7.95347888680257	7.96934333177267	8.17833442941662	7.78615162087746
"P62136"	9.22461079302893	9.79099842686576	9.45926152821362	9.40873604786234	9.67206885881819	9.80302609449385	9.97420271494204	9.0926655964359	8.79219171011068	8.76775781085913	9.57702328009691	9.17245173626644	9.18424109387168	9.17161909357234	9.33261244859258	9.44772471398451	9.21957117105415	9.36101741357189	9.4986433034143	9.39564367613587	9.44637891440221	9.6571180850332	9.3941768565931	10.002112126232	9.84145037667266	9.53601667256556	8.93894330139677	9.43463955236275	8.83523021199704	9.29608678644853	9.13384792330723	9.40110113276054	8.66085510737462	9.1057831498813	8.74008084667462	9.47971942713817	9.36555287386615	9.40835891787446	8.90317593103711	9.28221256440985	9.81449180625452	9.4156949401117	8.70933102257469	9.11877268950065	9.2727696730885	9.4445524107077	9.36352178961104	9.6188856820339	9.89996076585836	9.35022965808777	8.98699587769698	9.9337454137899	9.30178529703491	9.04385831319457	9.55856664619168	9.30196615534968	9.20523463124952	9.29589940104507	9.12616714647158	9.62761626152719	9.12722783432192	9.37455189234081	9.53189650518627	9.24494055828885	9.35635323546834	9.55942036534641	9.22848953883973	9.26896428030501	9.28769623085053	9.60002364525289	9.41737490844387	9.15753966968648	9.59665324738891	9.32974157034467	9.37039046757094	9.45225995391393	9.442184872192	9.45538198491373	9.65030229581698	9.63750352896856	9.24331830351426	8.95970373248215	9.24163583582042	9.21232542532551	9.4342091132755	9.50669352617041	9.18320506082412
"Q8TC12"	7.78250975831116	8.0045407913956	7.86016475405087	8.35704568330463	7.86928042549252	7.70895574059757	8.14730660450835	8.13366774093446	8.57293503365115	8.55333120352583	8.26073252823915	8.18153002166415	8.13927446500454	8.40875879961229	8.09070692411624	8.27888306060335	8.61185974186536	8.34223111815751	8.69966717512235	8.19054721327702	8.11084151737402	8.01267299377799	7.99145351470441	8.06187651413297	8.04181573724625	8.24248171177455	8.5358424006067	8.06541362198236	8.61713879157191	8.74346474228099	8.27397292600364	8.14565046601983	8.3507745931669	8.31228032725293	8.53196246466539	7.93484085066536	8.03518239861619	8.2944238508637	8.45428122351291	8.25494465569119	7.96006117805802	7.69827322369634	8.19618480650696	7.34756829082056	8.21902604483137	7.86865361865066	8.06596467249438	7.93367278769432	8.02236378345824	7.99404538477511	7.92636424187426	8.14160499750443	8.41316686923364	8.53363871294052	8.20503228956062	8.25405989240491	8.44395703071589	8.23693826207186	8.32878084990654	8.07320563222387	8.10104279282255	7.83486632487662	8.15033159881816	8.0402323018301	8.41354468663263	8.09622711911373	8.83243587373353	8.21350827620527	8.39553082236447	8.32042567732676	8.28714206559359	8.40848515495549	8.60129960446816	8.29812164315338	8.40342494433857	8.33029571747822	8.28013452185486	8.06502908501448	7.93729926519264	7.98293709766011	8.06417758702002	8.41879505765752	8.2812120425006	8.1879194072124	8.33783286432396	8.19603667069031	7.96179963983979
"P22234"	8.77640690479223	8.54527340398572	8.5726685463251	8.37370796052386	7.69453038388587	8.27059398818889	8.56195637036119	8.00626414971811	8.17956054811173	8.62287103800112	8.54459587900149	8.49655717382788	8.37959496301001	8.37027792975496	8.18727484077998	8.34848087731299	7.95059421716685	8.38766126772044	8.47913475066147	8.72650243115917	8.66935472557925	8.71243421581075	8.61555217368227	8.95914827723319	8.40391134618196	8.47148466370178	8.33045308282791	8.61975706910813	7.96387960831677	8.11958396286461	8.95905553276333	8.2415577479316	9.32860394775668	8.19695454319405	8.32300798944739	8.40867369740049	8.36561767524459	8.19877833061211	8.51120464622635	8.39475709541749	8.47540764730474	9.01628249896131	9.00483101000381	7.97357673502042	8.52985895827425	8.66764455677276	8.55344842246769	8.55682114176799	8.70203411449191	8.69276212996908	8.04064111034584	8.27292713129895	8.57571149924215	8.37553540011466	8.21787732024631	8.50122634776785	8.43532695943266	9.15382654235792	8.69078960149606	8.7983510406124	8.36860873052879	8.49665910288309	8.22815047096686	8.519301936591	8.61744708111863	8.03435975950387	8.37100300078715	8.1928171062572	8.0245222435357	8.39802333880794	8.4095576500753	8.65047422306499	8.34204703522471	8.40822491961748	8.26101850266746	8.3714939749368	8.23454733613038	8.44607716429051	8.58426172344204	8.41287034531612	8.05944466570015	8.4224382120032	8.51760663004494	8.47259041980311	8.3606954378972	8.44532508828823	8.57995468440046
"Q9Y371"	8.70374468207871	8.81177106219551	8.70501350051303	8.5507084145444	8.8417002303514	8.566317319056	8.69452318162555	8.46414076965685	8.12602533303422	8.39936493135124	8.71845618757352	8.13106729929126	8.53382015078002	8.49049600353335	8.4175701354965	8.61230585893723	8.23225261906604	9.01363267788526	8.49653778601787	8.47451195986	8.49232179545515	8.4460871303292	8.62145638428368	8.20772948314101	8.41853021969772	8.5568242348809	8.41223239244866	8.34425167709133	7.93952117471447	8.44063960053535	7.9842195220567	8.61335022159027	8.63419807895597	8.402858037413	8.14805295323836	8.41686370596532	8.15594507907283	8.47497938109008	8.58462590667651	8.44059269392642	8.84860156740596	9.03756463914046	8.27954849983558	8.84374210585	8.85009873693444	8.94470949400777	8.78658020200385	8.77526618751483	8.84006921140034	8.68090028410072	8.40933848660205	8.7595845387787	8.36882461292709	8.86643941481294	8.38156131791906	8.72772944279577	8.36686883081979	8.29225334612175	8.51832057702087	8.33624318758631	8.67941640515197	8.6630600812946	8.37569218970035	8.44660543001525	8.31064801264213	8.59801824218461	8.3191650476449	8.17960295893009	8.26937083467762	8.70813994702223	8.38888812449918	8.5766884138776	8.54475081641557	8.52080713713783	8.50272984899314	8.60648981021832	8.23806987248542	8.54562183518986	8.69119648678963	8.23616188708343	8.55870104018968	8.27664129846486	8.42781365862956	8.55458966943308	8.10229933403028	8.62983624815154	8.36218722311506
"Q99829"	9.31675000811369	9.5655067133785	8.45926957648223	9.04200791789884	8.79109632859743	9.2057686487636	9.48897352957968	9.48005620400108	8.86466373048951	8.96688878317228	9.37784566566659	8.82238217968754	9.0163607095757	8.89513365308382	8.98037339886641	9.41044799634435	9.42998907478353	9.42283013726921	9.2407357968206	9.27549143307013	8.9920235627859	9.18140136897491	9.10803682654007	9.3654675119754	9.45063450682109	9.16297673223658	8.91374251952056	9.51214967991902	8.68378495968491	8.96132695432645	8.84825523694414	9.20322447012276	8.2084653939329	8.82559464695974	8.16728118456962	8.72247143715799	8.9560326569151	8.96137529113896	8.73222974195912	9.22332554309653	9.49923038494619	8.7708898015537	9.25573117023099	8.85466649445354	9.03927097696553	9.37927581209517	9.24068275645156	8.69998054376529	9.29653693369052	9.23299810288155	8.94367809752073	9.61451904891146	9.4305725872143	8.92867485664519	9.13681622993249	9.21140513064391	9.19012362020939	9.54717068374498	9.43221738927321	9.09690293872883	9.15143528825861	9.0296019152438	9.22170712063168	8.8842717594119	9.11249118992398	9.17982597164499	8.78211247778212	9.06702674753423	8.95682031613493	9.30354831650838	8.99110180906295	8.80838523988773	9.12667978036977	9.03030181284029	9.37965271607984	9.17517943967593	9.15433191341963	9.08696165967998	9.18407698973617	9.09905037449146	8.69960805210625	9.02012214303763	8.98712002284974	8.97330314505323	9.18688862422135	9.21488575413621	9.13072183680446
